,date,open,high,low,close,volume
0,2025-02-22 22:45:00+00:00,96643.65625,96680.6328125,96631.8984375,96638.1015625,0
1,2025-02-22 23:00:00+00:00,96640.5390625,96640.5390625,96543.0,96620.140625,711651328
2,2025-02-22 23:15:00+00:00,96664.1328125,96669.0078125,96598.7421875,96616.953125,648488960
3,2025-02-22 23:30:00+00:00,96623.640625,96623.640625,96602.9921875,96602.9921875,0
4,2025-02-22 23:45:00+00:00,96578.4921875,96590.09375,96563.3515625,96580.2578125,724342784
5,2025-02-23 00:00:00+00:00,96571.046875,96571.046875,96533.2890625,96542.109375,44605440
6,2025-02-23 00:15:00+00:00,96524.4921875,96595.9921875,96524.4921875,96549.0546875,0
7,2025-02-23 00:30:00+00:00,96562.71875,96619.1796875,96562.71875,96608.4765625,0
8,2025-02-23 00:45:00+00:00,96600.6875,96643.546875,96590.8359375,96643.546875,0
9,2025-02-23 01:00:00+00:00,96657.171875,96657.171875,96586.265625,96595.3359375,0
10,2025-02-23 01:15:00+00:00,96571.5234375,96571.65625,96519.6796875,96551.6875,36374528
11,2025-02-23 01:30:00+00:00,96537.2265625,96537.2265625,96437.0546875,96437.0546875,705059840
12,2025-02-23 01:45:00+00:00,96441.9609375,96484.4609375,96431.5546875,96484.4609375,770762752
13,2025-02-23 02:00:00+00:00,96481.46875,96512.703125,96454.265625,96475.8984375,0
14,2025-02-23 02:15:00+00:00,96493.5703125,96495.125,96445.25,96461.4375,23951360
15,2025-02-23 02:30:00+00:00,96451.234375,96451.703125,96421.8359375,96443.4921875,662511616
16,2025-02-23 02:45:00+00:00,96467.1171875,96467.1171875,96424.890625,96428.8515625,0
17,2025-02-23 03:00:00+00:00,96426.0625,96535.1328125,96426.0625,96464.6796875,681812992
18,2025-02-23 03:15:00+00:00,96468.0859375,96587.9921875,96468.0859375,96573.3359375,1392673792
19,2025-02-23 03:30:00+00:00,96558.0859375,96577.6015625,96510.3515625,96522.0234375,14039040
20,2025-02-23 03:45:00+00:00,96517.828125,96538.8203125,96453.9375,96453.9375,13002752
21,2025-02-23 04:00:00+00:00,96440.796875,96481.265625,96424.8828125,96466.125,15036416
22,2025-02-23 04:15:00+00:00,96473.171875,96532.4765625,96460.40625,96487.484375,654994432
23,2025-02-23 04:30:00+00:00,96474.796875,96474.796875,96445.359375,96452.46875,0
24,2025-02-23 04:45:00+00:00,96437.4453125,96451.765625,96418.375,96418.375,690584576
25,2025-02-23 05:00:00+00:00,96422.8203125,96422.8203125,96385.484375,96391.5625,0
26,2025-02-23 05:15:00+00:00,96375.796875,96375.796875,96326.15625,96330.6015625,81238016
27,2025-02-23 05:30:00+00:00,96353.9609375,96396.953125,96299.40625,96305.7421875,725582848
28,2025-02-23 05:45:00+00:00,96296.8046875,96300.0234375,96239.4921875,96239.4921875,18865152
29,2025-02-23 06:00:00+00:00,96231.703125,96248.828125,96192.765625,96212.75,0
30,2025-02-23 06:15:00+00:00,96218.8671875,96320.296875,96218.8671875,96307.9765625,68364288
31,2025-02-23 06:30:00+00:00,96304.65625,96359.7109375,96274.8046875,96336.40625,44956672
32,2025-02-23 06:45:00+00:00,96341.0625,96361.6796875,96328.1328125,96351.59375,40452096
33,2025-02-23 07:00:00+00:00,96355.109375,96355.109375,96316.28125,96354.9765625,0
34,2025-02-23 07:15:00+00:00,96339.109375,96454.7578125,96339.109375,96431.53125,71691264
35,2025-02-23 07:30:00+00:00,96428.2421875,96580.109375,96428.2421875,96580.0078125,704833536
36,2025-02-23 07:45:00+00:00,96563.59375,96580.078125,96530.3359375,96557.984375,831968256
37,2025-02-23 08:00:00+00:00,96558.4375,96561.6640625,96444.453125,96444.453125,718245888
38,2025-02-23 08:15:00+00:00,96468.7421875,96471.4609375,96360.0078125,96374.078125,0
39,2025-02-23 08:30:00+00:00,96372.78125,96380.8359375,96361.0078125,96371.5390625,683026432
40,2025-02-23 08:45:00+00:00,96371.375,96375.4296875,96340.6171875,96375.4296875,39387136
41,2025-02-23 09:00:00+00:00,96384.984375,96456.765625,96372.96875,96372.96875,1306863616
42,2025-02-23 09:15:00+00:00,96384.8984375,96384.8984375,96299.171875,96337.8203125,13476864
43,2025-02-23 09:30:00+00:00,96327.890625,96363.4296875,96286.9921875,96335.5390625,1243436032
44,2025-02-23 09:45:00+00:00,96350.875,96375.0625,96320.21875,96320.21875,72412160
45,2025-02-23 10:00:00+00:00,96320.53125,96320.53125,96253.09375,96253.09375,613306368
46,2025-02-23 10:15:00+00:00,96267.8359375,96280.1640625,96248.3828125,96265.046875,0
47,2025-02-23 10:30:00+00:00,96259.484375,96259.484375,96151.46875,96151.546875,60153856
48,2025-02-23 10:45:00+00:00,96166.5078125,96177.2109375,96138.7421875,96177.2109375,689142784
49,2025-02-23 11:00:00+00:00,96177.28125,96234.78125,96151.3515625,96224.8671875,42280960
50,2025-02-23 11:15:00+00:00,96228.3984375,96252.40625,96192.078125,96216.015625,640679936
51,2025-02-23 11:30:00+00:00,96192.3203125,96203.6171875,96150.65625,96158.515625,58130432
52,2025-02-23 11:45:00+00:00,96173.2265625,96173.2265625,96120.1953125,96135.6328125,3332096
53,2025-02-23 12:00:00+00:00,96124.6640625,96143.1171875,96074.53125,96075.859375,70837248
54,2025-02-23 12:15:00+00:00,96036.359375,96036.359375,95841.6328125,95841.6328125,647494656
55,2025-02-23 12:30:00+00:00,95835.9296875,95872.4140625,95768.2578125,95768.2578125,914464768
56,2025-02-23 12:45:00+00:00,95766.53125,95801.75,95698.21875,95727.046875,107745280
57,2025-02-23 13:00:00+00:00,95742.7734375,95941.4140625,95741.7109375,95880.765625,786728960
58,2025-02-23 13:15:00+00:00,95888.359375,95950.1640625,95742.9921875,95748.6484375,110935040
59,2025-02-23 13:30:00+00:00,95759.3515625,95886.8046875,95759.3515625,95869.6484375,17485824
60,2025-02-23 13:45:00+00:00,95879.390625,95953.765625,95879.390625,95948.7109375,730161152
61,2025-02-23 14:00:00+00:00,95938.984375,96029.46875,95929.3359375,96029.46875,13849600
62,2025-02-23 14:15:00+00:00,96038.765625,96038.765625,95970.890625,95992.6796875,38825984
63,2025-02-23 14:30:00+00:00,95988.765625,95988.765625,95796.0625,95860.3359375,218368000
64,2025-02-23 14:45:00+00:00,95854.0625,95854.0625,95692.3984375,95696.2109375,718173184
65,2025-02-23 15:00:00+00:00,95580.9375,95703.125,95558.6953125,95679.3359375,85040128
66,2025-02-23 15:15:00+00:00,95655.15625,95718.8203125,95655.15625,95718.8203125,96903168
67,2025-02-23 15:30:00+00:00,95724.5703125,95724.5703125,95604.9296875,95657.09375,707888128
68,2025-02-23 15:45:00+00:00,95612.4921875,95612.4921875,95469.6484375,95469.6484375,128962560
69,2025-02-23 16:00:00+00:00,95450.5625,95622.03125,95450.5625,95603.6328125,560113664
70,2025-02-23 16:15:00+00:00,95575.9296875,95575.9296875,95478.4375,95567.8203125,80077824
71,2025-02-23 16:30:00+00:00,95569.578125,95597.25,95524.5234375,95551.6328125,650856448
72,2025-02-23 16:45:00+00:00,95576.7109375,95599.0546875,95500.34375,95500.34375,679783424
73,2025-02-23 17:00:00+00:00,95457.015625,95477.4765625,95381.09375,95381.09375,2322432
74,2025-02-23 17:15:00+00:00,95379.5390625,95387.140625,95290.484375,95290.484375,682540032
75,2025-02-23 17:30:00+00:00,95282.7890625,95579.3515625,95280.578125,95579.3515625,61348864
76,2025-02-23 17:45:00+00:00,95579.1640625,95732.828125,95551.5625,95665.6484375,1436925952
77,2025-02-23 18:00:00+00:00,95664.78125,95725.0703125,95644.5703125,95679.8125,419142656
78,2025-02-23 18:15:00+00:00,95677.453125,95862.0234375,95677.453125,95860.5625,214842368
79,2025-02-23 18:30:00+00:00,95853.7109375,95879.8671875,95785.5703125,95801.46875,666318848
