,date,open,high,low,close,volume
0,1995-11-17,5.951773567476134,6.386710866637851,5.928882130678149,6.3180365562438965,35659200
1,1995-11-20,6.2951447372149705,6.4553847850713515,5.997556076910263,6.0891218185424805,8434000
2,1995-11-21,6.043338030234151,6.066229462166856,5.814423710907099,5.974663734436035,6440000
3,1995-11-22,5.951774377361993,6.249363096230092,5.951774377361993,6.157797336578369,3480800
4,1995-11-24,6.203577303117322,6.386708736419678,6.180685873954527,6.386708736419678,1279200
5,1995-11-27,6.3867088283811295,6.524057405335562,6.3180345399039135,6.409600257873535,2403200
6,1995-11-28,6.409602303435837,6.432493740233822,6.226470809051955,6.3180365562438965,1054800
7,1995-11-29,6.295143110411508,6.569840264320374,6.272251680919102,6.409600257873535,1331200
8,1995-11-30,6.478274602660608,6.730080329265792,6.455383172969229,6.66140604019165,2426000
9,1995-12-01,6.661406243840854,6.6842976742320594,6.546949091884826,6.592731952667236,978400
10,1995-12-04,6.615621655447442,6.661404504274068,6.478273108967564,6.5240559577941895,594000
11,1995-12-05,6.524057498606075,6.524057498606075,6.31803463022904,6.432491779327393,1148800
12,1995-12-06,6.409598546670684,6.5927299337184175,6.409598546670684,6.455381393432617,1216000
13,1995-12-07,6.501165975843157,6.524057405335562,6.363817398888724,6.409600257873535,641200
14,1995-12-08,6.386709917713126,6.569841384887695,6.3180356175226615,6.569841384887695,668800
15,1995-12-11,6.59273175111751,6.66140604019165,6.569840321426129,6.66140604019165,660000
16,1995-12-12,6.615623123305184,6.63851455279759,6.3867088283811295,6.409600257873535,971600
17,1995-12-13,6.455384381383443,6.455384381383443,6.249361475594609,6.363818645477295,528400
18,1995-12-14,6.386707385381063,6.386707385381063,6.180684566497803,6.180684566497803,639200
19,1995-12-15,6.226468669834421,6.272251527700851,6.112011525168348,6.1349029541015625,1366400
20,1995-12-18,6.134903155632738,6.157794585317935,6.043337436891951,6.066228866577148,741600
21,1995-12-19,6.04333602057563,6.24935883945889,6.020444596255268,6.180684566497803,643600
22,1995-12-20,6.20357937225397,6.363819429839866,6.20357937225397,6.3180365562438965,360400
23,1995-12-21,6.295144343547683,6.432492947406906,6.272252909571146,6.363818645477295,301600
24,1995-12-22,6.3867088283811295,6.409600257873535,6.3180345399039135,6.409600257873535,208400
25,1995-12-26,6.38670817050305,6.38670817050305,6.226468180562114,6.249359607696533,240000
26,1995-12-27,6.318034808964274,6.4782748222351065,6.318034808964274,6.478274822235107,351600
27,1995-12-28,6.501164240194551,6.524055663575518,6.432489970051651,6.455381393432617,344400
28,1995-12-29,6.432491594745267,6.478274453070855,6.3409258780940885,6.386708736419678,219200
29,1996-01-02,6.3867088283811295,6.432491687365941,6.340925969396318,6.409600257873535,169200
30,1996-01-03,6.432491594745267,6.546948740559239,6.3409258780940885,6.386708736419678,682000
31,1996-01-04,6.4096019070071,6.455384777771437,6.2493618593319225,6.340927600860596,414800
32,1996-01-05,6.24935883945889,6.295141688099615,6.066227444895992,6.180684566497803,773600
33,1996-01-08,6.1806851383504835,6.203576564788818,6.134902285473814,6.203576564788818,48800
34,1996-01-09,6.226468669834421,6.226468669834421,6.1349029541015625,6.1349029541015625,864000
35,1996-01-10,6.066228866577148,6.134903155632738,5.951771718151164,6.066228866577148,458400
36,1996-01-11,6.089119432597143,6.272250844103824,6.089119432597143,6.203576564788818,477600
37,1996-01-12,6.180687173664999,6.363818645477295,6.157795739688462,6.363818645477295,338400
38,1996-01-15,6.363819036242764,6.4096019070071,6.318036165478428,6.340927600860596,580800
39,1996-01-16,6.295141688099615,6.295141688099615,6.020444596255268,6.180684566497803,512800
40,1996-01-17,6.089120096235133,6.1349029541015625,5.951771522635844,6.1349029541015625,126400
41,1996-01-18,6.066229462166856,6.112012326032266,5.8830980067052145,5.974663734436035,696000
42,1996-01-19,5.974664034530464,5.997555467612956,5.905989735282986,5.9288811683654785,792800
43,1996-01-22,5.9288817706860995,6.203578995582753,5.9288817706860995,6.0891218185424805,568800
44,1996-01-23,6.043338030234151,6.066229462166856,5.974663734436035,5.974663734436035,798400
45,1996-01-24,5.951771718151164,6.066228866577148,5.951771718151164,6.066228866577148,776400
46,1996-01-25,6.043336394929538,6.272250652313232,6.043336394929538,6.272250652313232,1303200
47,1996-01-26,6.272250652313232,6.295142078051602,6.2264678008364935,6.272250652313232,634800
48,1996-01-29,6.295141688099615,6.295141688099615,6.134901717857079,6.180684566497803,652000
49,1996-01-30,6.18068600023115,6.890320318776208,6.134903140970179,6.775863170623779,2810800
50,1996-01-31,6.73007926940918,6.981884956359863,6.684296417236329,6.7529706954956055,1136400
51,1996-02-01,6.730082082913408,6.7529735185695765,6.478276290695559,6.615624904632568,516800
52,1996-02-02,6.6614060224713505,6.821646029884751,6.6614060224713505,6.775863170623779,702400
53,1996-02-05,6.821644124002552,6.936101240177091,6.775861277532736,6.890318393707275,756400
54,1996-02-06,6.890321904676582,7.00477907917287,6.867430469777324,6.936104774475098,455200
55,1996-02-07,6.981885699799267,7.210799985038586,6.958994271275334,7.165017127990723,650800
56,1996-02-08,7.142127953323664,7.187910824819328,6.981887903088838,7.00477933883667,571600
57,1996-02-09,7.050561817927158,7.050561817927158,6.936104645558211,7.027670383453369,520800
58,1996-02-12,6.981885831890298,7.004777260847315,6.775862971277141,6.844537258148193,619200
59,1996-02-13,6.775863945889635,6.798755378139262,6.6842982168911265,6.730081081390381,204400
60,1996-02-14,6.752972903918895,6.91321293892714,6.707190036773682,6.707190036773682,410000
61,1996-02-15,6.7987544002341584,6.913211545019246,6.7987544002341584,6.844537258148193,348800
62,1996-02-16,6.844538242638516,6.844538242638516,6.707189649140753,6.730081081390381,322400
63,1996-02-20,6.638513565063477,6.73007926940918,6.546947860717774,6.638513565063477,633200
64,1996-02-21,6.661406606844027,6.752972333398584,6.661406606844027,6.684298038482666,497600
65,1996-02-22,6.684297469883031,6.684297469883031,6.432491743277848,6.66140604019165,1184000
