,date,open,high,low,close,volume
0,1980-12-12,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09872593730688095,469033600
1,1980-12-17,0.08885321021080017,0.08928242968198377,0.08885321021080017,0.08885321021080017,86441600
2,1980-12-22,0.10173046588897705,0.10216045324927195,0.10173046588897705,0.10173046588897705,37363200
3,1981-01-06,0.11117394139529885,0.11117394139529885,0.11074472218751907,0.11074472218751907,45158400
4,1981-01-16,0.10688179607353722,0.10688179607353722,0.106452576816082,0.106452576816082,13395200
5,1981-01-21,0.11160319298505783,0.11246162018764723,0.11160319298505783,0.11160319298505783,15904000
6,1981-01-26,0.11117394139529885,0.11117394139529885,0.11074472218751907,0.11074472218751907,24640000
7,1981-02-05,0.09829669445753098,0.09915512145956855,0.09829669445753098,0.09829669445753098,7929600
8,1981-02-10,0.09357533603906631,0.09400455538338985,0.09357533603906631,0.09357533603906631,18345600
9,1981-02-20,0.0837025928934564,0.0837025928934564,0.08327337354421616,0.08327337354421616,24371200
10,1981-02-25,0.08670707792043686,0.087136291402555,0.08670707792043686,0.08670707792043686,19488000
11,1981-03-02,0.09142925590276718,0.09185846951321318,0.09142925590276718,0.09142925590276718,11760000
12,1981-03-12,0.07726354151964188,0.07769275495289711,0.07726354151964188,0.07726354151964188,59248000
13,1981-03-17,0.08327337354421616,0.08413180651167214,0.08327337354421616,0.08327337354421616,43747200
14,1981-03-27,0.08541946174574029,0.08541946174574029,0.0849902480840683,0.0849902480840683,12252800
15,1981-04-01,0.0837025928934564,0.0837025928934564,0.08327337354421616,0.08327337354421616,34070400
16,1981-04-06,0.08971162948070362,0.08971162948070362,0.08928241580724716,0.08928241580724716,22803200
17,1981-04-16,0.08627788780499632,0.08627788780499632,0.08584867417812347,0.08584867417812347,23878400
18,1981-04-21,0.09443376213312149,0.09486298144624881,0.09443376213312149,0.09443376213312149,28537600
19,1981-05-01,0.09743832796812057,0.09829676706630637,0.09743832796812057,0.09743832796812057,16553600
20,1981-05-06,0.09443374770144217,0.09443374770144217,0.09400453418493271,0.09400453418493271,18950400
21,1981-05-11,0.09443374770144217,0.09443374770144217,0.09400453418493271,0.09400453418493271,11939200
22,1981-05-21,0.10301883518695831,0.10344805440069295,0.10301883518695831,0.10301883518695831,32211200
23,1981-05-26,0.10774025553814902,0.10774025553814902,0.10731104761362076,0.10731104761362076,85344000
24,1981-06-05,0.10902792456947456,0.10902792456947456,0.10859871655702591,0.10859871655702591,57680000
25,1981-06-10,0.10816943645477295,0.10945708269451239,0.10816943645477295,0.10816943645477295,25222400
26,1981-06-15,0.11160313945984963,0.11160313945984963,0.11117392033338547,0.11117392033338547,143763200
27,1981-06-25,0.10130122303962708,0.10173044234319839,0.10130122303962708,0.10130122303962708,24259200
28,1981-06-30,0.08971162948070362,0.08971162948070362,0.08928241580724716,0.08928241580724716,35907200
29,1981-07-10,0.07683434388024585,0.07683434388024585,0.0764051303267479,0.0764051303267479,55171200
30,1981-07-15,0.08370256423950195,0.08413177771078477,0.08370256423950195,0.08370256423950195,10953600
31,1981-07-20,0.08327336662918175,0.08327336662918175,0.08284415304660797,0.08284415304660797,23654400
32,1981-07-30,0.08456102758646011,0.08541946062961253,0.08456102758646011,0.08456102758646011,9900800
33,1981-08-04,0.08627788722515106,0.08670710658016387,0.08627788722515106,0.08627788722515106,31673600
34,1981-08-14,0.07941041065216577,0.07941041065216577,0.07855197787284851,0.07855197787284851,24192000
35,1981-08-19,0.07425905706970555,0.07425905706970555,0.07340062409639359,0.07340062409639359,20675200
36,1981-08-24,0.06524474805811376,0.06524474805811376,0.06481552869081497,0.06481552869081497,23072000
37,1981-09-03,0.07168373372290737,0.07168373372290737,0.07082530111074448,0.07082530111074448,37475200
38,1981-09-08,0.06825005160885837,0.06825005160885837,0.06782083213329315,0.06782083213329315,25446400
39,1981-09-18,0.060952559113502496,0.06138177258129005,0.060952559113502496,0.0609525591135025,26320000
40,1981-09-23,0.05751884668078931,0.05751884668078931,0.05666041374206544,0.05666041374206543,28201600
41,1981-09-28,0.049362968653440475,0.049792188037992666,0.049362968653440475,0.049362968653440475,91728000
42,1981-10-08,0.06352785974740982,0.06395707323299425,0.06352785974740982,0.06352785974740982,31091200
43,1981-10-13,0.06610394269227982,0.06696237561369313,0.06610394269227982,0.06610394269227982,44195200
44,1981-10-23,0.06567394783294422,0.06567394783294422,0.06524473428726196,0.06524473428726196,27910400
45,1981-10-28,0.06867928057909012,0.06910850014981017,0.06867928057909012,0.06867928057909012,44172800
46,1981-11-02,0.06867928057909012,0.06910850014981017,0.06867928057909012,0.06867928057909012,36915200
47,1981-11-12,0.0669623613357544,0.06739158057045358,0.0669623613357544,0.0669623613357544,39916800
48,1981-11-17,0.06266943365335464,0.0630986471841972,0.06266943365335464,0.06266943365335464,35414400
49,1981-11-27,0.06481552869081497,0.06524474805811376,0.06481552869081497,0.06481552869081497,37251200
50,1981-12-02,0.06438632309436798,0.06481553678423731,0.06438632309436798,0.06438632309436798,37564800
51,1981-12-07,0.06567394733428955,0.06610393456488434,0.06567394733428955,0.06567394733428955,59292800
52,1981-12-17,0.072542205452919,0.07297142488987438,0.072542205452919,0.072542205452919,51452800
53,1981-12-22,0.0764051303267479,0.07683434388024585,0.0764051303267479,0.0764051303267479,53827200
54,1982-01-06,0.07125451455131486,0.07125451455131486,0.07082530111074448,0.07082530111074448,66080000
55,1982-01-11,0.06438629200810139,0.06438629200810139,0.06395707279443741,0.06395707279443741,33331200
56,1982-01-21,0.07082530111074448,0.07125451455131486,0.07082530111074448,0.07082530111074448,33331200
57,1982-01-26,0.06739157348628359,0.06739157348628359,0.06653314083814621,0.06653314083814621,21212800
58,1982-02-05,0.06782083213329315,0.06825005160885837,0.06782083213329315,0.06782083213329315,40297600
59,1982-02-10,0.06438632309436798,0.06481553678423731,0.06438632309436798,0.06438632309436798,38796800
60,1982-02-25,0.0630986471841972,0.0630986471841972,0.06266943365335464,0.06266943365335464,30800000
61,1982-03-02,0.06309865415096283,0.06352787346021914,0.06309865415096283,0.06309865415096283,34809600
62,1982-03-12,0.05279670721588496,0.05279670721588496,0.05236749351024628,0.05236749351024628,46547200
63,1982-03-17,0.04893374321410754,0.04893374321410754,0.04850452393293381,0.04850452393293381,50489600
64,1982-03-22,0.06138176470994949,0.061810983853718277,0.06138176470994949,0.06138176470994949,69193600
65,1982-04-01,0.060952559113502496,0.06138177258129005,0.060952559113502496,0.0609525591135025,59136000
66,1982-04-06,0.06095255780549356,0.06095255780549356,0.06052333861589432,0.06052333861589432,71590400
67,1982-04-16,0.05794808641076088,0.05837730016567443,0.05794808641076088,0.05794808641076088,104048000
68,1982-04-21,0.05408510496309362,0.05408510496309362,0.05365511775016785,0.05365511775016785,73024000
69,1982-04-26,0.054085101932287216,0.05451432116404408,0.054085101932287216,0.054085101932287216,57926400
70,1982-05-06,0.05494353920221329,0.055372758469416625,0.05494353920221329,0.05494353920221329,75465600
71,1982-05-11,0.05365512949777207,0.05365512949777207,0.053225915879011154,0.053225915879011154,103017600
72,1982-05-21,0.0489337332546711,0.04936294671746382,0.0489337332546711,0.0489337332546711,38841600
73,1982-05-26,0.04936294671746382,0.04936294671746382,0.0489337332546711,0.0489337332546711,43276800
74,1982-06-10,0.04421236366033554,0.04464158008588522,0.04421236366033554,0.04421236366033554,34406400
75,1982-06-15,0.04592925310134888,0.046358469748741804,0.04592925310134888,0.04592925310134888,35212800
76,1982-06-25,0.04592922665222024,0.04592922665222024,0.0455000102519989,0.0455000102519989,26678400
77,1982-06-30,0.04378316178917885,0.04421237835740865,0.04378316178917885,0.04378316178917885,67625600
78,1982-07-15,0.04378316178917885,0.04421237835740865,0.04378316178917885,0.04378316178917885,65788800
79,1982-07-20,0.0489337332546711,0.04936294671746382,0.0489337332546711,0.0489337332546711,49705600
80,1982-07-30,0.046358462423086166,0.04678767900265344,0.046358462423086166,0.046358462423086166,38617600
81,1982-08-04,0.04464158008588522,0.04464158008588522,0.04421236366033554,0.04421236366033554,83865600
82,1982-08-09,0.042495500296354294,0.042924716745520626,0.042495500296354294,0.042495500296354294,56112000
83,1982-08-19,0.049362968653440475,0.049792188037992666,0.049362968653440475,0.049362968653440475,47622400
84,1982-08-24,0.05537277087569237,0.055801984508037666,0.05537277087569237,0.05537277087569237,155769600
85,1982-09-03,0.06309865415096283,0.06352787346021914,0.06309865415096283,0.06309865415096283,104540800
86,1982-09-08,0.06181100383400917,0.062240217385498675,0.06181100383400917,0.06181100383400917,72329600
87,1982-09-13,0.06266943365335464,0.0630986471841972,0.06266943365335464,0.06266943365335464,58889600
88,1982-09-23,0.06438632309436798,0.06481553678423731,0.06438632309436798,0.06438632309436798,139820800
89,1982-09-28,0.06309865415096283,0.06395708703845146,0.06309865415096283,0.06309865415096283,85523200
90,1982-10-08,0.07511750178947978,0.08112730723075726,0.07468828810121798,0.08069808781147003,275542400
91,1982-10-13,0.07983965470392101,0.08327338713411708,0.078981221596372,0.08069808781147003,198844800
92,1982-10-18,0.078981221596372,0.08112730723075726,0.078981221596372,0.08069808781147003,94348800
93,1982-10-28,0.08627788722515106,0.08713632020415212,0.08499024062216176,0.08627788722515106,217683200
94,1982-11-02,0.0927168788271262,0.10130120615773128,0.0927168788271262,0.09829669445753098,310844800
95,1982-11-12,0.11332000450366324,0.11675450254817547,0.11117392033338547,0.11117392033338547,131107200
96,1982-11-17,0.10301886019771313,0.10816945762684636,0.10301886019771313,0.10774023830890656,144144000
97,1982-11-22,0.10602335767835948,0.10602335767835948,0.09657983481884003,0.09657983481884003,101248000
98,1982-12-02,0.11160319298505783,0.11332005885228519,0.10988632711783049,0.11160319298505783,164729600
99,1982-12-07,0.11503767987231966,0.11890063050912167,0.11246160766993471,0.11632532626390457,167283200
100,1982-12-17,0.09872589924192943,0.10430648266064413,0.09829669148491336,0.1034480556845665,80729600
101,1982-12-22,0.10430650774324358,0.10688181221485138,0.10430650774324358,0.10688181221485138,101225600
102,1982-12-27,0.10988625323500621,0.11289076361703745,0.10902781514754536,0.11246154457330704,61868800
103,1983-01-06,0.10387731068450966,0.10430651858936778,0.0995843719822173,0.10001359134912491,97798400
104,1983-01-11,0.09872593324840208,0.10130123798779826,0.09872593324840208,0.10001359134912491,1388800
105,1983-01-21,0.12834414839744568,0.1339239644688042,0.12705650206160812,0.12834414839744568,402595200
106,1983-01-26,0.12705650589580156,0.13220710285662857,0.12705650589580156,0.1309194564819336,203212800
107,1983-01-31,0.14079219725491185,0.1429382821595873,0.13778691730844664,0.14036297798156738,188003200
108,1983-02-10,0.14508440916006338,0.1553863861702143,0.14508440916006338,0.154527947306633,236723200
109,1983-02-15,0.15882014496330057,0.16010780356453305,0.15409876447827664,0.15581563115119934,115180800
110,1983-02-25,0.16525916416474823,0.1669760307610404,0.15967857690370582,0.1605370044708252,114688000
111,1983-03-02,0.1592493573891194,0.16139544349999801,0.15882013787453303,0.1605370044708252,105952000
112,1983-03-07,0.1532402089306645,0.1536694281060482,0.14594276084034705,0.15023569762706757,152678400
113,1983-03-17,0.144225962391294,0.1455136090517044,0.14379674301714065,0.1455136090517044,44150400
114,1983-03-22,0.15109416976027962,0.15495712057138766,0.15109416976027962,0.15281103551387787,101001600
115,1983-04-06,0.138646126236166,0.1390753455524984,0.13564084598871068,0.1373577117919922,213987200
116,1983-04-11,0.13521163092139105,0.14379672816480918,0.13306554573433663,0.1429383009672165,230473600
117,1983-04-21,0.17599028350002138,0.18114086984508662,0.17599028350002138,0.17856557667255402,230048000
118,1983-04-26,0.16697596980552262,0.17384343368368502,0.16654675044762518,0.17169734835624695,99433600
119,1983-05-06,0.1884383580497766,0.19144288262621087,0.1845746381098195,0.18929679691791534,100150400
120,1983-05-11,0.18800907716667153,0.18886750423985565,0.18199927384905792,0.18328692018985748,55260800
121,1983-05-16,0.18242851376947636,0.18242851376947636,0.17684869704492254,0.17770713567733765,69193600
122,1983-05-26,0.2060368919715234,0.2073245610811267,0.20217395341498612,0.2038908302783966,105571200
123,1983-05-31,0.2034616313106621,0.2034616313106621,0.1944473271880759,0.19831104576587677,45539200
124,1983-06-10,0.20432005573746184,0.20560770203455464,0.20303240944036904,0.20346161723136902,37430400
125,1983-06-15,0.19187202632614664,0.19187202632614664,0.18285771058306968,0.18672142922878265,193356800
126,1983-06-20,0.19273044326225436,0.19401808960305394,0.18157005458144246,0.18328692018985748,139574400
127,1983-06-30,0.16869279493516284,0.1716973067889654,0.166975929381269,0.1678343564271927,110566400
128,1983-07-05,0.1691220856396332,0.1695513051040442,0.16182464409741695,0.16225463151931763,82051200
129,1983-07-15,0.15796162381386494,0.15796162381386494,0.1515233804686105,0.1523818075656891,67961600
130,1983-07-20,0.15023569630008368,0.15152334235281695,0.13993373699716316,0.14165060222148895,304886400
131,1983-07-25,0.1502357554329172,0.1502357554329172,0.1459428169944131,0.14808890223503113,76428800
132,1983-08-04,0.1197590350247506,0.12104668117343322,0.10902785575060056,0.11417923122644424,292118400
133,1983-08-09,0.11675452483825513,0.11975903637302165,0.11589609788348408,0.11804217100143433,150371200
134,1983-08-19,0.115037733849642,0.11675460033134887,0.11417930633981489,0.11589617282152176,58598400
135,1983-08-24,0.10902786102612623,0.10902786102612623,0.10344805695783017,0.10387727618217468,113299200
