,date,open,high,low,close,volume
0,1986-03-13,0.054376387809891756,0.062372987562495784,0.054376387809891756,0.059707045555114746,1031788800
1,1986-03-14,0.05970703110643883,0.06290603811420528,0.05970703110643883,0.06183929368853569,308160000
2,1986-03-17,0.06183930457842859,0.06343911493134877,0.06183930457842859,0.06290604919195175,133171200
3,1986-03-18,0.0629059949949709,0.06343906027510281,0.060773120740242395,0.0613061860203743,67766400
4,1986-03-19,0.061306232436667205,0.06183929812039483,0.05970703538548434,0.06024010106921196,47894400
5,1986-03-20,0.0602400826606359,0.0602400826606359,0.05810782057731662,0.05864088609814644,58435200
6,1986-03-21,0.058640882492399175,0.059707013468503885,0.05597555505213741,0.05704168602824211,59990400
7,1986-03-24,0.05704168615123327,0.05704168615123327,0.05490942419442635,0.05544248968362808,65289600
8,1986-03-25,0.05544251396989012,0.056508645415306084,0.05490944824718213,0.05650864541530609,32083200
9,1986-03-26,0.05650865185999187,0.058640914994003666,0.05597558607648892,0.05810784921050072,22752000
10,1986-03-27,0.05810783269990703,0.05917396396398544,0.05810783269990703,0.05917396396398544,16848000
11,1986-03-31,0.05917395161897626,0.05917395161897626,0.05757475505648681,0.05864088609814644,12873600
12,1986-04-01,0.058640914994003666,0.058640914994003666,0.05810784921050072,0.05810784921050072,11088000
13,1986-04-02,0.05810782057731662,0.05970701713980608,0.05810782057731662,0.05864088609814644,27014400
14,1986-04-03,0.05917396396398544,0.06077316086010305,0.05917396396398544,0.05917396396398544,23040000
15,1986-04-04,0.05917396396398544,0.05970702959602464,0.05917396396398544,0.05917396396398544,26582400
16,1986-04-07,0.059173980777506616,0.059707046561009565,0.05704171764349482,0.05810784921050072,16560000
17,1986-04-08,0.05810782057731662,0.05970701713980608,0.05810782057731662,0.05864088609814644,10252800
18,1986-04-09,0.05864091400607015,0.060240111329637046,0.05864091400607015,0.059707045555114746,12153600
19,1986-04-10,0.05970703538548434,0.06077316675293958,0.05864090401802909,0.06024010106921196,13881600
20,1986-04-11,0.060773120740242395,0.062372929714838994,0.060773120740242395,0.0613061860203743,17222400
21,1986-04-14,0.061306228043011474,0.062372972468681065,0.061306228043011474,0.06183929368853569,12153600
